timestamp,message_type,order_id,side,price,size
2009-02-13 05:04:48.953,A,894,B,3.52,20.0
2009-02-13 05:04:49.033,X,894,B,3.52,20.0
2009-02-13 05:04:49.033,A,895,B,3.56,5.0
2009-02-13 05:04:49.122,X,895,B,3.56,5.0
2009-02-13 05:04:49.122,A,896,B,3.57,5.0
2009-02-13 05:04:55.993,X,896,B,3.57,5.0
2009-02-13 05:04:55.993,A,897,B,3.52,20.0
2009-02-13 05:04:56.063,X,897,B,3.52,20.0
2009-02-13 05:04:56.063,A,898,B,3.56,5.0
2009-02-13 05:05:02.402,X,898,B,3.56,5.0
2009-02-13 05:05:02.402,A,899,B,3.52,20.0
2009-02-13 05:05:02.482,X,899,B,3.52,20.0
2009-02-13 05:05:02.482,A,900,B,3.56,5.0
2009-02-13 05:05:05.192,X,900,B,3.56,5.0
2009-02-13 05:05:05.192,A,901,B,3.52,20.0
2009-02-13 05:05:05.262,X,901,B,3.52,20.0
2009-02-13 05:05:05.262,A,902,B,3.56,5.0
2009-02-13 05:05:14.859,X,902,B,3.56,5.0
2009-02-13 05:05:14.859,A,903,B,3.52,20.0
2009-02-13 05:05:14.922,X,903,B,3.52,20.0
2009-02-13 05:05:14.922,A,904,B,3.56,5.0
2009-02-13 05:05:15.372,X,904,B,3.56,5.0
2009-02-13 05:05:15.372,A,905,B,3.52,20.0
2009-02-13 05:05:15.442,X,905,B,3.52,20.0
2009-02-13 05:05:15.442,A,906,B,3.56,5.0
2009-02-13 05:05:16.112,X,906,B,3.56,5.0
2009-02-13 05:05:16.112,A,907,B,3.52,20.0
2009-02-13 05:05:16.182,X,907,B,3.52,20.0
2009-02-13 05:05:16.182,A,908,B,3.56,5.0
2009-02-13 05:05:16.379,X,908,B,3.56,5.0
2009-02-13 05:05:16.379,A,909,B,3.52,20.0
2009-02-13 05:05:16.449,X,909,B,3.52,20.0
2009-02-13 05:05:16.449,A,910,B,3.56,5.0
2009-02-13 05:05:26.341,X,910,B,3.56,5.0
2009-02-13 05:05:26.341,A,911,B,3.52,20.0
2009-02-13 05:05:26.419,X,911,B,3.52,20.0
2009-02-13 05:05:26.419,A,912,B,3.56,5.0
2009-02-13 05:05:43.870,X,912,B,3.56,5.0
2009-02-13 05:05:43.870,A,913,B,3.52,20.0
2009-02-13 05:05:43.947,X,913,B,3.52,20.0
2009-02-13 05:05:43.947,A,914,B,3.56,5.0
2009-02-13 05:05:47.100,X,914,B,3.56,5.0
2009-02-13 05:05:47.100,A,915,B,3.52,20.0
2009-02-13 05:05:47.170,X,915,B,3.52,20.0
2009-02-13 05:05:47.170,A,916,B,3.56,5.0
2009-02-13 05:05:54.840,X,916,B,3.56,5.0
2009-02-13 05:05:54.840,A,917,B,3.52,20.0
2009-02-13 05:05:54.910,X,917,B,3.52,20.0
2009-02-13 05:05:54.910,A,918,B,3.56,5.0
2009-02-13 05:06:02.109,X,918,B,3.56,5.0
2009-02-13 05:06:02.109,A,919,B,3.52,20.0
2009-02-13 05:06:02.179,X,919,B,3.52,20.0
2009-02-13 05:06:02.179,A,920,B,3.56,5.0
2009-02-13 05:06:02.639,X,920,B,3.56,5.0
2009-02-13 05:06:02.639,A,921,B,3.52,20.0
2009-02-13 05:06:02.727,X,921,B,3.52,20.0
2009-02-13 05:06:02.727,A,922,B,3.56,5.0
2009-02-13 05:06:02.799,X,922,B,3.56,5.0
2009-02-13 05:06:02.799,A,923,B,3.52,20.0
2009-02-13 05:06:02.869,X,923,B,3.52,20.0
2009-02-13 05:06:02.869,A,924,B,3.56,5.0
2009-02-13 05:06:07.376,X,924,B,3.56,5.0
2009-02-13 05:06:07.376,A,925,B,3.52,20.0
2009-02-13 05:06:07.439,X,925,B,3.52,20.0
2009-02-13 05:06:07.439,A,926,B,3.56,5.0
2009-02-13 05:06:08.134,X,926,B,3.56,5.0
2009-02-13 05:06:08.134,A,927,B,3.52,20.0
2009-02-13 05:06:08.199,X,927,B,3.52,20.0
2009-02-13 05:06:08.199,A,928,B,3.56,5.0
2009-02-13 05:06:11.419,X,928,B,3.56,5.0
2009-02-13 05:06:11.419,A,929,B,3.52,20.0
2009-02-13 05:06:11.489,X,929,B,3.52,20.0
2009-02-13 05:06:11.489,A,930,B,3.56,5.0
2009-02-13 05:06:11.908,X,930,B,3.56,5.0
2009-02-13 05:06:11.908,A,931,B,3.52,20.0
2009-02-13 05:06:11.978,X,931,B,3.52,20.0
2009-02-13 05:06:11.978,A,932,B,3.56,5.0
2009-02-13 05:06:22.018,X,932,B,3.56,5.0
2009-02-13 05:06:22.018,A,933,B,3.52,20.0
2009-02-13 05:06:22.088,X,933,B,3.52,20.0
2009-02-13 05:06:22.088,A,934,B,3.56,5.0
2009-02-13 05:06:22.808,X,934,B,3.56,5.0
2009-02-13 05:06:22.808,A,935,B,3.58,1.0
2009-02-13 05:06:32.197,X,935,B,3.58,1.0
2009-02-13 05:06:32.197,A,936,B,3.56,5.0
2009-02-13 05:06:34.567,X,936,B,3.56,5.0
2009-02-13 05:06:34.567,A,937,B,3.52,20.0
2009-02-13 05:06:34.637,X,937,B,3.52,20.0
2009-02-13 05:06:34.637,A,938,B,3.56,5.0
2009-02-13 05:06:45.867,X,938,B,3.56,5.0
2009-02-13 05:06:45.867,A,939,B,3.52,20.0
2009-02-13 05:06:45.937,X,939,B,3.52,20.0
2009-02-13 05:06:45.937,A,940,B,3.56,5.0
2009-02-13 05:06:47.387,X,940,B,3.56,5.0
2009-02-13 05:06:47.387,A,941,B,3.52,20.0
2009-02-13 05:06:47.457,X,941,B,3.52,20.0
2009-02-13 05:06:47.457,A,942,B,3.56,5.0
2009-02-13 05:07:15.845,X,942,B,3.56,5.0
2009-02-13 05:07:15.845,A,943,B,3.52,20.0
2009-02-13 05:07:15.915,X,943,B,3.52,20.0
2009-02-13 05:07:15.915,A,944,B,3.56,5.0
2009-02-13 05:07:18.845,X,944,B,3.56,5.0
2009-02-13 05:07:18.845,A,945,B,3.52,20.0
2009-02-13 05:07:18.915,X,945,B,3.52,20.0
2009-02-13 05:07:18.915,A,946,B,3.56,5.0
2009-02-13 05:07:22.175,X,946,B,3.56,5.0
2009-02-13 05:07:22.175,A,947,B,3.52,20.0
2009-02-13 05:07:22.255,X,947,B,3.52,20.0
2009-02-13 05:07:22.255,A,948,B,3.56,5.0
2009-02-13 05:07:29.214,X,948,B,3.56,5.0
2009-02-13 05:07:29.214,A,949,B,3.52,20.0
2009-02-13 05:07:29.292,X,949,B,3.52,20.0
2009-02-13 05:07:29.292,A,950,B,3.56,5.0
2009-02-13 05:07:34.842,X,950,B,3.56,5.0
2009-02-13 05:07:34.842,A,951,B,3.52,20.0
2009-02-13 05:07:34.904,X,951,B,3.52,20.0
2009-02-13 05:07:34.904,A,952,B,3.56,5.0
2009-02-13 05:07:38.353,X,952,B,3.56,5.0
2009-02-13 05:07:38.353,A,953,B,3.52,20.0
2009-02-13 05:07:41.903,X,953,B,3.52,20.0
2009-02-13 05:07:41.903,A,954,B,3.57,4.0
2009-02-13 05:08:23.741,X,954,B,3.57,4.0
2009-02-13 05:08:23.741,A,955,B,3.56,5.0
2009-02-13 05:08:29.501,X,955,B,3.56,5.0
2009-02-13 05:08:29.501,A,956,B,3.52,20.0
2009-02-13 05:08:29.572,X,956,B,3.52,20.0
2009-02-13 05:08:29.572,A,957,B,3.56,5.0
2009-02-13 05:08:32.001,X,957,B,3.56,5.0
2009-02-13 05:08:32.001,A,958,B,3.52,20.0
2009-02-13 05:08:32.071,X,958,B,3.52,20.0
2009-02-13 05:08:32.071,A,959,B,3.56,5.0
2009-02-13 05:08:41.341,X,959,B,3.56,5.0
2009-02-13 05:08:41.341,A,960,B,3.52,20.0
2009-02-13 05:08:41.410,X,960,B,3.52,20.0
2009-02-13 05:08:41.410,A,961,B,3.56,5.0
2009-02-13 05:08:52.550,X,961,B,3.56,5.0
2009-02-13 05:08:52.550,A,962,B,3.52,20.0
2009-02-13 05:08:52.579,X,962,B,3.52,20.0
2009-02-13 05:08:52.579,A,963,B,3.57,4.0
2009-02-13 05:11:48.710,X,963,B,3.57,4.0
2009-02-13 05:11:48.710,A,964,B,3.58,5.0
2009-02-13 05:11:49.121,X,964,B,3.58,5.0
2009-02-13 05:11:49.121,A,965,B,3.57,4.0
2009-02-13 05:11:49.191,X,965,B,3.57,4.0
2009-02-13 05:11:49.191,A,966,B,3.58,5.0
2009-02-13 05:11:49.671,X,966,B,3.58,5.0
2009-02-13 05:11:49.671,A,967,B,3.57,4.0
2009-02-13 05:11:49.741,X,967,B,3.57,4.0
2009-02-13 05:11:49.741,A,968,B,3.58,5.0
2009-02-13 05:11:49.790,X,968,B,3.58,5.0
2009-02-13 05:11:49.790,A,969,B,3.57,4.0
2009-02-13 05:15:53.837,X,969,B,3.57,4.0
2009-02-13 05:15:53.837,A,970,B,3.57,9.0
2009-02-13 05:15:53.958,X,970,B,3.57,9.0
2009-02-13 05:15:53.958,A,971,B,3.57,4.0
2009-02-13 05:15:54.028,X,971,B,3.57,4.0
2009-02-13 05:15:54.028,A,972,B,3.57,9.0
2009-02-13 05:16:04.637,X,972,B,3.57,9.0
2009-02-13 05:16:04.637,A,973,B,3.57,4.0
2009-02-13 05:16:56.332,X,973,B,3.57,4.0
2009-02-13 05:16:56.332,A,974,B,3.57,9.0
2009-02-13 05:16:58.324,X,974,B,3.57,9.0
2009-02-13 05:16:58.324,A,975,B,3.57,4.0
2009-02-13 05:16:58.394,X,975,B,3.57,4.0
2009-02-13 05:16:58.394,A,976,B,3.57,9.0
2009-02-13 05:17:00.624,X,976,B,3.57,9.0
2009-02-13 05:17:00.624,A,977,B,3.57,4.0
2009-02-13 05:17:00.704,X,977,B,3.57,4.0
2009-02-13 05:17:00.704,A,978,B,3.57,9.0
2009-02-13 05:17:00.882,X,978,B,3.57,9.0
2009-02-13 05:17:00.882,A,979,B,3.57,4.0
2009-02-13 05:17:00.954,X,979,B,3.57,4.0
2009-02-13 05:17:00.954,A,980,B,3.57,9.0
2009-02-13 05:17:02.114,X,980,B,3.57,9.0
2009-02-13 05:17:02.114,A,981,B,3.57,4.0
2009-02-13 05:17:02.184,X,981,B,3.57,4.0
2009-02-13 05:17:02.184,A,982,B,3.57,9.0
2009-02-13 05:17:03.854,X,982,B,3.57,9.0
2009-02-13 05:17:03.854,A,983,B,3.57,4.0
2009-02-13 05:17:03.924,X,983,B,3.57,4.0
2009-02-13 05:17:03.924,A,984,B,3.57,9.0
2009-02-13 05:17:04.534,X,984,B,3.57,9.0
2009-02-13 05:17:04.534,A,985,B,3.57,4.0
2009-02-13 05:17:04.614,X,985,B,3.57,4.0
2009-02-13 05:17:04.614,A,986,B,3.57,9.0
2009-02-13 05:17:08.464,X,986,B,3.57,9.0
2009-02-13 05:17:08.464,A,987,B,3.57,4.0
2009-02-13 05:17:08.534,X,987,B,3.57,4.0
2009-02-13 05:17:08.534,A,988,B,3.57,9.0
2009-02-13 05:17:12.754,X,988,B,3.57,9.0
2009-02-13 05:17:12.754,A,989,B,3.57,4.0
2009-02-13 05:17:12.824,X,989,B,3.57,4.0
2009-02-13 05:17:12.824,A,990,B,3.57,9.0
2009-02-13 05:17:12.874,X,990,B,3.57,9.0
2009-02-13 05:17:12.874,A,991,B,3.57,4.0
2009-02-13 05:17:12.944,X,991,B,3.57,4.0
2009-02-13 05:17:12.944,A,992,B,3.57,9.0
2009-02-13 05:17:15.544,X,992,B,3.57,9.0
2009-02-13 05:17:15.544,A,993,B,3.57,4.0
2009-02-13 05:17:15.614,X,993,B,3.57,4.0
2009-02-13 05:17:15.614,A,994,B,3.57,9.0
2009-02-13 05:17:15.873,X,994,B,3.57,9.0
2009-02-13 05:17:15.873,A,995,B,3.57,4.0
2009-02-13 05:17:15.944,X,995,B,3.57,4.0
2009-02-13 05:17:15.944,A,996,B,3.57,9.0
2009-02-13 05:17:16.133,X,996,B,3.57,9.0
2009-02-13 05:17:16.133,A,997,B,3.57,4.0
2009-02-13 05:17:16.211,X,997,B,3.57,4.0
2009-02-13 05:17:16.211,A,998,B,3.57,9.0
2009-02-13 05:17:16.284,X,998,B,3.57,9.0
2009-02-13 05:17:16.284,A,999,B,3.57,4.0
2009-02-13 05:17:16.423,X,999,B,3.57,4.0
2009-02-13 05:17:16.423,A,1000,B,3.57,9.0
2009-02-13 05:17:16.464,X,1000,B,3.57,9.0
2009-02-13 05:17:16.464,A,1001,B,3.57,4.0
2009-02-13 05:17:16.533,X,1001,B,3.57,4.0
2009-02-13 05:17:16.533,A,1002,B,3.57,9.0
2009-02-13 05:17:17.663,X,1002,B,3.57,9.0
2009-02-13 05:17:17.663,A,1003,B,3.57,4.0
2009-02-13 05:17:17.734,X,1003,B,3.57,4.0
2009-02-13 05:17:17.734,A,1004,B,3.57,9.0
2009-02-13 05:17:21.573,X,1004,B,3.57,9.0
2009-02-13 05:17:21.573,A,1005,B,3.57,4.0
2009-02-13 05:17:21.643,X,1005,B,3.57,4.0
2009-02-13 05:17:21.643,A,1006,B,3.57,9.0
2009-02-13 05:17:34.912,X,1006,B,3.57,9.0
2009-02-13 05:17:34.912,A,1007,B,3.57,4.0
2009-02-13 05:17:34.982,X,1007,B,3.57,4.0
2009-02-13 05:17:34.982,A,1008,B,3.57,9.0
2009-02-13 05:17:37.812,X,1008,B,3.57,9.0
2009-02-13 05:17:37.812,A,1009,B,3.57,4.0
2009-02-13 05:17:37.882,X,1009,B,3.57,4.0
2009-02-13 05:17:37.882,A,1010,B,3.57,9.0
2009-02-13 05:17:57.171,X,1010,B,3.57,9.0
2009-02-13 05:17:57.171,A,1011,B,3.57,4.0
2009-02-13 05:17:57.251,X,1011,B,3.57,4.0
2009-02-13 05:17:57.251,A,1012,B,3.57,9.0
2009-02-13 05:17:57.831,X,1012,B,3.57,9.0
2009-02-13 05:17:57.831,A,1013,B,3.57,4.0
2009-02-13 05:17:57.911,X,1013,B,3.57,4.0
2009-02-13 05:17:57.911,A,1014,B,3.57,9.0
2009-02-13 05:17:58.321,X,1014,B,3.57,9.0
2009-02-13 05:17:58.321,A,1015,B,3.57,4.0
2009-02-13 05:17:58.391,X,1015,B,3.57,4.0
2009-02-13 05:17:58.391,A,1016,B,3.57,9.0
2009-02-13 05:18:00.001,X,1016,B,3.57,9.0
2009-02-13 05:18:00.001,A,1017,B,3.57,4.0
2009-02-13 05:18:00.081,X,1017,B,3.57,4.0
2009-02-13 05:18:00.081,A,1018,B,3.57,9.0
2009-02-13 05:18:15.270,X,1018,B,3.57,9.0
2009-02-13 05:18:15.270,A,1019,B,3.57,4.0
2009-02-13 05:18:15.340,X,1019,B,3.57,4.0
2009-02-13 05:18:15.340,A,1020,B,3.57,9.0
2009-02-13 05:18:20.120,X,1020,B,3.57,9.0
2009-02-13 05:18:20.120,A,1021,B,3.57,4.0
2009-02-13 05:18:20.200,X,1021,B,3.57,4.0
2009-02-13 05:18:20.200,A,1022,B,3.57,9.0
2009-02-13 05:18:37.369,X,1022,B,3.57,9.0
2009-02-13 05:18:37.369,A,1023,B,3.57,4.0
2009-02-13 05:18:37.449,X,1023,B,3.57,4.0
2009-02-13 05:18:37.449,A,1024,B,3.57,9.0
2009-02-13 05:18:37.509,X,1024,B,3.57,9.0
2009-02-13 05:18:37.509,A,1025,B,3.57,4.0
2009-02-13 05:18:37.579,X,1025,B,3.57,4.0
2009-02-13 05:18:37.579,A,1026,B,3.57,9.0
2009-02-13 05:18:38.879,X,1026,B,3.57,9.0
2009-02-13 05:18:38.879,A,1027,B,3.57,4.0
2009-02-13 05:18:38.949,X,1027,B,3.57,4.0
2009-02-13 05:18:38.949,A,1028,B,3.57,9.0
2009-02-13 05:18:39.089,X,1028,B,3.57,9.0
2009-02-13 05:18:39.089,A,1029,B,3.57,4.0
2009-02-13 05:18:39.159,X,1029,B,3.57,4.0
2009-02-13 05:18:39.159,A,1030,B,3.57,9.0
2009-02-13 05:18:39.429,X,1030,B,3.57,9.0
2009-02-13 05:18:39.429,A,1031,B,3.57,4.0
2009-02-13 05:18:39.499,X,1031,B,3.57,4.0
2009-02-13 05:18:39.499,A,1032,B,3.57,9.0
2009-02-13 05:18:39.626,X,1032,B,3.57,9.0
2009-02-13 05:18:39.626,A,1033,B,3.57,4.0
2009-02-13 05:18:39.699,X,1033,B,3.57,4.0
2009-02-13 05:18:39.699,A,1034,B,3.57,9.0
2009-02-13 05:18:42.899,X,1034,B,3.57,9.0
2009-02-13 05:18:42.899,A,1035,B,3.57,4.0
2009-02-13 05:18:42.969,X,1035,B,3.57,4.0
2009-02-13 05:18:42.969,A,1036,B,3.57,9.0
2009-02-13 05:18:43.359,X,1036,B,3.57,9.0
2009-02-13 05:18:43.359,A,1037,B,3.57,4.0
2009-02-13 05:18:43.429,X,1037,B,3.57,4.0
2009-02-13 05:18:43.429,A,1038,B,3.57,9.0
2009-02-13 05:19:17.847,X,1038,B,3.57,9.0
2009-02-13 05:19:17.847,A,1039,B,3.57,4.0
2009-02-13 05:19:17.917,X,1039,B,3.57,4.0
2009-02-13 05:19:17.917,A,1040,B,3.57,9.0
2009-02-13 05:19:23.507,X,1040,B,3.57,9.0
2009-02-13 05:19:23.507,A,1041,B,3.57,4.0
2009-02-13 05:19:23.576,X,1041,B,3.57,4.0
2009-02-13 05:19:23.576,A,1042,B,3.57,9.0
2009-02-13 05:19:35.356,X,1042,B,3.57,9.0
2009-02-13 05:19:35.356,A,1043,B,3.57,4.0
2009-02-13 05:19:35.426,X,1043,B,3.57,4.0
2009-02-13 05:19:35.426,A,1044,B,3.57,9.0
2009-02-13 05:19:58.835,X,1044,B,3.57,9.0
2009-02-13 05:19:58.835,A,1045,B,3.57,4.0
2009-02-13 05:19:58.905,X,1045,B,3.57,4.0
2009-02-13 05:19:58.905,A,1046,B,3.57,9.0
2009-02-13 05:19:59.625,X,1046,B,3.57,9.0
2009-02-13 05:19:59.625,A,1047,B,3.57,4.0
2009-02-13 05:19:59.695,X,1047,B,3.57,4.0
2009-02-13 05:19:59.695,A,1048,B,3.57,9.0
2009-02-13 05:20:09.614,X,1048,B,3.57,9.0
2009-02-13 05:20:09.614,A,1049,B,3.57,4.0
2009-02-13 05:20:09.684,X,1049,B,3.57,4.0
2009-02-13 05:20:09.684,A,1050,B,3.57,9.0
2009-02-13 05:20:25.124,X,1050,B,3.57,9.0
2009-02-13 05:20:25.124,A,1051,B,3.57,4.0
2009-02-13 05:20:25.204,X,1051,B,3.57,4.0
2009-02-13 05:20:25.204,A,1052,B,3.57,9.0
2009-02-13 05:20:40.142,X,1052,B,3.57,9.0
2009-02-13 05:20:40.142,A,1053,B,3.57,4.0
2009-02-13 05:20:40.223,X,1053,B,3.57,4.0
2009-02-13 05:20:40.223,A,1054,B,3.57,9.0
2009-02-13 05:20:54.382,X,1054,B,3.57,9.0
2009-02-13 05:20:54.382,A,1055,B,3.57,4.0
2009-02-13 05:20:54.452,X,1055,B,3.57,4.0
2009-02-13 05:20:54.452,A,1056,B,3.57,9.0
2009-02-13 05:21:16.450,X,1056,B,3.57,9.0
2009-02-13 05:21:16.450,A,1057,B,3.57,4.0
2009-02-13 05:21:16.521,X,1057,B,3.57,4.0
2009-02-13 05:21:16.521,A,1058,B,3.57,9.0
2009-02-13 05:21:17.800,X,1058,B,3.57,9.0
2009-02-13 05:21:17.800,A,1059,B,3.58,1.0
2009-02-13 05:21:28.900,X,1059,B,3.58,1.0
2009-02-13 05:21:28.900,A,1060,B,3.57,4.0
2009-02-13 05:52:12.802,X,1060,B,3.57,4.0
2009-02-13 05:52:12.802,A,1061,B,3.59,3.0
2009-02-13 06:00:23.656,X,1061,B,3.59,3.0
2009-02-13 06:00:23.656,A,1062,B,3.57,4.0
2009-02-13 06:02:15.490,X,1062,B,3.57,4.0
2009-02-13 06:02:15.490,A,1063,B,3.58,5.0
2009-02-13 06:02:30.320,X,1063,B,3.58,5.0
2009-02-13 06:02:30.320,A,1064,B,3.57,4.0
2009-02-13 06:02:30.390,X,1064,B,3.57,4.0
2009-02-13 06:02:30.390,A,1065,B,3.58,5.0
2009-02-13 06:02:30.690,X,1065,B,3.58,5.0
2009-02-13 06:02:30.690,A,1066,B,3.57,4.0
2009-02-13 06:02:30.760,X,1066,B,3.57,4.0
2009-02-13 06:02:30.760,A,1067,B,3.58,5.0
2009-02-13 06:02:30.850,X,1067,B,3.58,5.0
2009-02-13 06:02:30.850,A,1068,B,3.57,4.0
2009-02-13 06:02:30.920,X,1068,B,3.57,4.0
2009-02-13 06:02:30.920,A,1069,B,3.58,5.0
2009-02-13 06:02:35.399,X,1069,B,3.58,5.0
2009-02-13 06:02:35.399,A,1070,B,3.57,4.0
2009-02-13 06:02:35.479,X,1070,B,3.57,4.0
2009-02-13 06:02:35.479,A,1071,B,3.58,5.0
2009-02-13 06:02:49.888,X,1071,B,3.58,5.0
2009-02-13 06:02:49.888,A,1072,B,3.57,4.0
2009-02-13 06:02:49.958,X,1072,B,3.57,4.0
2009-02-13 06:02:49.958,A,1073,B,3.58,5.0
2009-02-13 06:03:00.339,X,1073,B,3.58,5.0
2009-02-13 06:03:00.339,A,1074,B,3.57,4.0
2009-02-13 06:03:00.408,X,1074,B,3.57,4.0
2009-02-13 06:03:00.408,A,1075,B,3.57,9.0
2009-02-13 06:03:01.338,X,1075,B,3.57,9.0
2009-02-13 06:03:01.338,A,1076,B,3.57,4.0
2009-02-13 06:03:01.418,X,1076,B,3.57,4.0
2009-02-13 06:03:01.418,A,1077,B,3.57,9.0
2009-02-13 06:03:02.348,X,1077,B,3.57,9.0
2009-02-13 06:03:02.348,A,1078,B,3.57,4.0
2009-02-13 06:03:02.418,X,1078,B,3.57,4.0
2009-02-13 06:03:02.418,A,1079,B,3.57,9.0
2009-02-13 06:03:05.286,X,1079,B,3.57,9.0
2009-02-13 06:03:05.286,A,1080,B,3.57,4.0
2009-02-13 06:03:05.355,X,1080,B,3.57,4.0
2009-02-13 06:03:05.355,A,1081,B,3.57,9.0
2009-02-13 06:03:06.008,X,1081,B,3.57,9.0
2009-02-13 06:03:06.008,A,1082,B,3.57,4.0
2009-02-13 06:03:06.078,X,1082,B,3.57,4.0
2009-02-13 06:03:06.078,A,1083,B,3.57,9.0
2009-02-13 06:03:06.138,X,1083,B,3.57,9.0
2009-02-13 06:03:06.138,A,1084,B,3.57,4.0
2009-02-13 06:03:06.208,X,1084,B,3.57,4.0
2009-02-13 06:03:06.208,A,1085,B,3.57,9.0
2009-02-13 06:03:06.698,X,1085,B,3.57,9.0
2009-02-13 06:03:06.698,A,1086,B,3.57,4.0
2009-02-13 06:03:06.767,X,1086,B,3.57,4.0
2009-02-13 06:03:06.767,A,1087,B,3.57,9.0
2009-02-13 06:03:06.858,X,1087,B,3.57,9.0
2009-02-13 06:03:06.858,A,1088,B,3.57,4.0
2009-02-13 06:03:06.927,X,1088,B,3.57,4.0
2009-02-13 06:03:06.927,A,1089,B,3.57,9.0
2009-02-13 06:03:07.538,X,1089,B,3.57,9.0
2009-02-13 06:03:07.538,A,1090,B,3.57,4.0
2009-02-13 06:03:07.618,X,1090,B,3.57,4.0
2009-02-13 06:03:07.618,A,1091,B,3.57,9.0
2009-02-13 06:03:08.148,X,1091,B,3.57,9.0
2009-02-13 06:03:08.148,A,1092,B,3.57,4.0
2009-02-13 06:03:08.225,X,1092,B,3.57,4.0
2009-02-13 06:03:08.225,A,1093,B,3.57,9.0
2009-02-13 06:03:08.278,X,1093,B,3.57,9.0
2009-02-13 06:03:08.278,A,1094,B,3.57,4.0
2009-02-13 06:03:08.348,X,1094,B,3.57,4.0
2009-02-13 06:03:08.348,A,1095,B,3.57,9.0
2009-02-13 06:03:09.858,X,1095,B,3.57,9.0
2009-02-13 06:03:09.858,A,1096,B,3.57,4.0
2009-02-13 06:03:09.938,X,1096,B,3.57,4.0
2009-02-13 06:03:09.938,A,1097,B,3.57,9.0
2009-02-13 06:03:10.378,X,1097,B,3.57,9.0
2009-02-13 06:03:10.378,A,1098,B,3.57,4.0
2009-02-13 06:03:10.448,X,1098,B,3.57,4.0
2009-02-13 06:03:10.448,A,1099,B,3.57,9.0
2009-02-13 06:03:11.745,X,1099,B,3.57,9.0
2009-02-13 06:03:11.745,A,1100,B,3.57,4.0
2009-02-13 06:03:11.817,X,1100,B,3.57,4.0
2009-02-13 06:03:11.817,A,1101,B,3.57,9.0
2009-02-13 06:03:11.848,X,1101,B,3.57,9.0
2009-02-13 06:03:11.848,A,1102,B,3.57,4.0
2009-02-13 06:03:11.925,X,1102,B,3.57,4.0
2009-02-13 06:03:11.925,A,1103,B,3.57,9.0
2009-02-13 06:03:12.077,X,1103,B,3.57,9.0
2009-02-13 06:03:12.077,A,1104,B,3.57,4.0
2009-02-13 06:03:12.157,X,1104,B,3.57,4.0
2009-02-13 06:03:12.157,A,1105,B,3.57,9.0
2009-02-13 06:03:12.467,X,1105,B,3.57,9.0
2009-02-13 06:03:12.467,A,1106,B,3.57,4.0
2009-02-13 06:03:12.618,X,1106,B,3.57,4.0
2009-02-13 06:03:12.618,A,1107,B,3.57,9.0
2009-02-13 06:03:13.365,X,1107,B,3.57,9.0
2009-02-13 06:03:13.365,A,1108,B,3.57,4.0
2009-02-13 06:03:13.427,X,1108,B,3.57,4.0
2009-02-13 06:03:13.427,A,1109,B,3.57,9.0
2009-02-13 06:03:15.867,X,1109,B,3.57,9.0
2009-02-13 06:03:15.867,A,1110,B,3.57,4.0
2009-02-13 06:03:15.947,X,1110,B,3.57,4.0
2009-02-13 06:03:15.947,A,1111,B,3.57,9.0
2009-02-13 06:03:17.367,X,1111,B,3.57,9.0
2009-02-13 06:03:17.367,A,1112,B,3.57,4.0
2009-02-13 06:03:17.437,X,1112,B,3.57,4.0
2009-02-13 06:03:17.437,A,1113,B,3.57,9.0
2009-02-13 06:03:17.847,X,1113,B,3.57,9.0
2009-02-13 06:03:17.847,A,1114,B,3.57,4.0
2009-02-13 06:03:17.917,X,1114,B,3.57,4.0
2009-02-13 06:03:17.917,A,1115,B,3.57,9.0
2009-02-13 06:03:18.087,X,1115,B,3.57,9.0
2009-02-13 06:03:18.087,A,1116,B,3.57,4.0
2009-02-13 06:03:18.157,X,1116,B,3.57,4.0
2009-02-13 06:03:18.157,A,1117,B,3.57,9.0
2009-02-13 06:03:18.277,X,1117,B,3.57,9.0
2009-02-13 06:03:18.277,A,1118,B,3.57,4.0
2009-02-13 06:03:18.347,X,1118,B,3.57,4.0
2009-02-13 06:03:18.347,A,1119,B,3.57,9.0
2009-02-13 06:03:22.637,X,1119,B,3.57,9.0
2009-02-13 06:03:22.637,A,1120,B,3.57,4.0
2009-02-13 06:03:22.707,X,1120,B,3.57,4.0
2009-02-13 06:03:22.707,A,1121,B,3.57,9.0
2009-02-13 06:03:27.177,X,1121,B,3.57,9.0
2009-02-13 06:03:27.177,A,1122,B,3.57,4.0
2009-02-13 06:03:27.246,X,1122,B,3.57,4.0
2009-02-13 06:03:27.246,A,1123,B,3.57,9.0
2009-02-13 06:03:29.597,X,1123,B,3.57,9.0
2009-02-13 06:03:29.597,A,1124,B,3.57,4.0
2009-02-13 06:03:29.666,X,1124,B,3.57,4.0
2009-02-13 06:03:29.666,A,1125,B,3.57,9.0
2009-02-13 06:03:30.456,X,1125,B,3.57,9.0
2009-02-13 06:03:30.456,A,1126,B,3.57,4.0
2009-02-13 06:03:30.537,X,1126,B,3.57,4.0
2009-02-13 06:03:30.537,A,1127,B,3.57,9.0
2009-02-13 06:03:36.519,X,1127,B,3.57,9.0
2009-02-13 06:03:36.519,A,1128,B,3.57,4.0
2009-02-13 06:03:36.586,X,1128,B,3.57,4.0
2009-02-13 06:03:36.586,A,1129,B,3.57,9.0
2009-02-13 06:03:39.466,X,1129,B,3.57,9.0
2009-02-13 06:03:39.466,A,1130,B,3.57,4.0
